userId,hotelID,Hotel_Name,Average_Rating,Predicted_Rating,Hybrid_Score,Normalized_Hybrid_Score,Rank,Number_of_Reviewers
"#Aperol",1_19,Royal HPM Hotel,9.09,9.905201,49.697165047437394,10.0,1,150
"#Aperol",10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,9.899048,24.598209832917274,2.048086189042613,2,11
"#Aperol",28_24,InterContinental Residences Nha Trang,9.94,10.047472,20.89313066591882,0.874233733953128,3,7
"#Aperol",33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,10.568637,20.565617794154942,0.7704702861926073,4,6
"#Aperol",8_27,Vinpearl Luxury Nha Trang,10.0,10.120639,18.133750489378595,0.0,5,5
.,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,10.133292,37.3804933924035,10.0,1,39
.,16_15,HANZ Muong Thanh Vien Trieu Condo Hotel,10.0,10.982497,26.33487815601959,4.338615336295563,2,10
.,28_24,InterContinental Residences Nha Trang,9.94,10.20353,21.21764480169815,1.7157984254435625,3,7
.,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,10.625691,20.676640762997813,1.4385090303167638,4,6
.,8_27,Vinpearl Luxury Nha Trang,10.0,9.973462,17.870045167257842,0.0,5,5
0,2_5,Khách sạn Boutique Seasing (Seasing Boutique Hotel),9.13,8.716207,42.014569757854105,10.0,1,123
0,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,8.87979,22.065449980329316,2.3917934420759104,2,11
0,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,9.196629,17.895812872538226,0.8015748890046969,3,6
0,9_14,The Pool Villa Cam Ranh - All Private Pool Villas,8.32,9.029596,16.178864725318448,0.14676423575421416,4,5
0,8_27,Vinpearl Luxury Nha Trang,10.0,8.814822,15.794041140965533,0.0,5,5
02솔T,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,10.385708,38.31162432356778,10.0,1,39
02솔T,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,10.496277,26.08226815617018,3.4399796218422454,2,11
02솔T,16_15,HANZ Muong Thanh Vien Trieu Condo Hotel,10.0,10.122312,24.272243116493655,2.4690535172523465,3,10
02솔T,39_17,Gold Coast Hotel Nha Trang,9.09,10.129434,21.06356508785542,0.7478677927798949,4,7
02솔T,9_14,The Pool Villa Cam Ranh - All Private Pool Villas,8.32,10.977685,19.669371003568248,0.0,5,5
04.,2_2,Muong Thanh Grand Nha Trang Hotel,9.3,9.90816,49.513179810112995,10.0,1,147
04.,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,9.516601,35.10559245890524,5.292518524797783,2,39
04.,16_15,HANZ Muong Thanh Vien Trieu Condo Hotel,10.0,9.695026,23.247657968712424,1.418101137207572,3,10
04.,39_17,Gold Coast Hotel Nha Trang,9.09,10.173126,21.154421272082466,0.7341647686543051,4,7
04.,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,9.716511,18.907456926012095,0.0,5,6
0616237904,12_2,The Empyrean Nha Trang,8.99,9.909257,51.29179763472482,10.0,1,176
0616237904,16_15,HANZ Muong Thanh Vien Trieu Condo Hotel,10.0,10.533968,25.259352003392877,2.2802851960832324,2,10
0616237904,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,9.706325,24.119310487211852,1.942214947356775,3,11
0616237904,39_17,Gold Coast Hotel Nha Trang,9.09,9.707581,20.186346298989026,0.7759256829107128,4,7
0616237904,15_29,"Căn hộ 65 m² 1 phòng ngủ, 1 phòng tắm riêng ở Xương Huân (Coastal House Nha Trang)",9.36,9.805874,17.56976736215075,0.0,5,5
1206,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,10.896032,40.19414980594457,10.0,1,39
1206,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,11.0288925,27.40576835551367,4.108487227750781,2,11
1206,16_15,HANZ Muong Thanh Vien Trieu Condo Hotel,10.0,10.531886,25.254359894684953,3.117349258147104,3,10
1206,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,10.546608,20.522751489249025,0.9375322530038734,4,6
1206,15_29,"Căn hộ 65 m² 1 phòng ngủ, 1 phòng tắm riêng ở Xương Huân (Coastal House Nha Trang)",9.36,10.318183,18.487701997381734,0.0,5,5
21_Điêu,2_10,Oceanus Oasis Retreat Muong Thanh Vien Trieu,8.64,7.923051,33.19484769251911,10.0,1,65
21_Điêu,16_15,HANZ Muong Thanh Vien Trieu Condo Hotel,10.0,7.4324913,17.82233575935634,2.127955617135403,2,10
21_Điêu,28_24,InterContinental Residences Nha Trang,9.94,7.780703,16.179517182616518,1.2866916255822936,3,7
21_Điêu,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,7.943106,15.45657091992314,0.9164811426701837,4,6
21_Điêu,8_27,Vinpearl Luxury Nha Trang,10.0,7.6276245,13.66686844658809,0.0,5,5
31.,12_7,Gran Meliá Nha Trang,9.49,8.73438,37.23186487707433,10.0,1,70
31.,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,8.802702,32.472106364313866,7.7822169134224195,2,39
31.,28_24,InterContinental Residences Nha Trang,9.94,8.80509,18.309669821425285,1.1833081357309818,3,7
31.,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,8.473136,16.48796123589112,0.3344931215155409,4,6
31.,8_27,Vinpearl Luxury Nha Trang,10.0,8.801449,15.770079269783105,0.0,5,5
441,1_14,Khu nghỉ dưỡng bãi biển Meliá Vinpearl Cam Ranh (Meliá Vinpearl Cam Ranh Beach Resort),9.28,8.337706,39.70560434235303,10.0,1,116
441,2_3,ELITE HOTEL NHA TRANG,9.82,7.4941926,21.661002639997726,3.1469802658374335,2,17
441,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,7.7128315,19.16566627606769,2.199295765649551,3,11
441,28_24,InterContinental Residences Nha Trang,9.94,7.5958295,15.795083378466122,0.9192081530823315,4,7
441,9_14,The Pool Villa Cam Ranh - All Private Pool Villas,8.32,7.4645777,13.374727732728996,0.0,5,5
5jiae,30_26,Green Home Nha Trang,9.55,7.9355235,22.483031100545027,10.0,1,16
5jiae,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,7.2507496,18.01743586720035,5.192042613843389,2,11
5jiae,18_13,The Arena Cam Ranh Beach seaside,8.65,7.2407856,15.909632076806384,2.922640602904041,3,8
5jiae,18_5,Thời Bình Hotel,9.35,7.113115,15.629110734310043,2.6206126334725917,4,8
5jiae,15_29,"Căn hộ 65 m² 1 phòng ngủ, 1 phòng tắm riêng ở Xương Huân (Coastal House Nha Trang)",9.36,7.3643284,13.195105117252593,0.0,5,5
84,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,9.727961,35.885273938146526,10.0,1,39
84,16_15,HANZ Muong Thanh Vien Trieu Condo Hotel,10.0,10.543199,25.281486048369505,4.33861671745707,2,10
84,28_24,InterContinental Residences Nha Trang,9.94,9.79539,20.368941151389016,1.7157993013033648,3,7
84,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,10.200664,19.849574761324995,1.438508560599483,4,6
84,8_27,Vinpearl Luxury Nha Trang,10.0,9.574524,17.155243907369126,0.0,5,5
A,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,10.282169,37.92968322957531,10.0,1,39
A,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,10.1722555,25.277105375180895,2.7211366528091956,2,11
A,16_15,HANZ Muong Thanh Vien Trieu Condo Hotel,10.0,10.386955,24.906830919672707,2.5081225782375456,3,10
A,28_24,InterContinental Residences Nha Trang,9.94,10.181314,21.171448254463204,0.35920555259900205,4,7
A,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,10.559097,20.547054581549467,0.0,5,6
A-ram,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,8.511965,31.399612057386015,10.0,1,39
A-ram,16_15,HANZ Muong Thanh Vien Trieu Condo Hotel,10.0,9.225298,22.121298291363576,4.338616195014619,2,10
A-ram,28_24,InterContinental Residences Nha Trang,9.94,8.570966,17.822822268021643,1.715798821260466,3,7
A-ram,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,8.92558,17.36837675630654,1.4385080844787625,4,6
A-ram,8_27,Vinpearl Luxury Nha Trang,10.0,8.377708,15.010838418947985,0.0,5,5
AERI,6_5,The Empyrean Cam Ranh Beach Resort,8.75,8.32641,43.09874641440944,10.0,1,176
AERI,12_7,Gran Meliá Nha Trang,9.49,8.255409,35.190166847169394,7.144478342394047,2,70
AERI,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,8.150126,20.25230343014507,1.750919089052856,3,11
AERI,28_24,InterContinental Residences Nha Trang,9.94,7.9603806,16.553146011982207,0.41527796252068905,4,7
AERI,9_14,The Pool Villa Cam Ranh - All Private Pool Villas,8.32,8.59658,15.40300281472497,0.0,5,5
AH,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,10.484327,38.675419627246214,10.0,1,39
AH,16_15,HANZ Muong Thanh Vien Trieu Condo Hotel,10.0,10.259411,24.600992798464464,2.9959834614826972,2,10
AH,28_24,InterContinental Residences Nha Trang,9.94,10.323501,21.46711607231682,1.4364368677467398,3,7
AH,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,10.432443,20.30059606145594,0.855928293722757,4,6
AH,9_14,The Pool Villa Cam Ranh - All Private Pool Villas,8.32,10.370045,18.58062580232872,0.0,5,5
AHHYEON,3_26,Aaron Boutique Hotel,9.37,9.521858,43.94452320803236,10.0,1,100
AHHYEON,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,9.045408,33.36742064344497,5.6725275192379785,2,39
AHHYEON,15_12,Hà Nhung Hotel Nha Trang,9.05,9.0204735,27.463033909432916,3.256830881033896,3,20
AHHYEON,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,10.081565,25.051747668378297,2.2702870910228152,4,11
AHHYEON,18_5,Thời Bình Hotel,9.35,8.876092,19.502767398819515,0.0,5,8
AHN,2_4,Khu nghỉ dưỡng Amiana Nha Trang (Amiana Resort Nha Trang),9.47,9.063067,47.55413300545104,10.0,1,189
AHN,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,9.543882,35.20623158715521,5.871735253919232,2,39
AHN,4_2,The Sea Luxury Nha Trang Apartment,9.43,9.141182,33.251836929585636,5.218323933934253,3,37
AHN,13_26,Nhà Rosemary Bãi Dài - Căn hộ hướng biển gần sân bay Cam Ranh (Rosemary Home at Bai Dai Beach Nha Trang - Seaview Condo near Int't Cam Ranh Airport),9.2,9.562633,22.9301914128822,1.7674958243889638,4,10
AHN,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,9.066965,17.6434994153488,0.0,5,6
AIKO,1_21,Libra Nha Trang Hotel,9.43,8.324421,41.87548271464847,10.0,1,152
AIKO,12_7,Gran Meliá Nha Trang,9.49,8.46956,36.10302157055545,7.861823542936746,2,70
AIKO,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,8.683107,21.57671125969073,2.4811351434193667,3,11
AIKO,9_14,The Pool Villa Cam Ranh - All Private Pool Villas,8.32,8.390084,15.03301293241403,0.05728483828134688,4,5
AIKO,8_27,Vinpearl Luxury Nha Trang,10.0,8.303771,14.878360353562375,0.0,5,5
AKINORI,4_19,PANAMA Nha Trang Hotel,9.27,9.251024,37.563256740942485,10.0,1,57
AKINORI,18_4,Rosemary Home @ Bai Dai Beach Nha Trang,9.18,9.279708,29.096470473022514,5.938730803526039,2,22
AKINORI,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,9.404317,23.368849606892674,3.191358960583646,3,11
AKINORI,28_24,InterContinental Residences Nha Trang,9.94,9.902461,20.59158887627255,1.859188394452746,4,7
AKINORI,8_27,Vinpearl Luxury Nha Trang,10.0,9.329165,16.715620550583747,0.0,5,5
AKIO,26_7,KHÁCH SẠN và CĂN HỘ AZURA GOLD (AZURA GOLD HOTEL and APARTMENT),9.42,9.923874,48.07310180064637,10.0,1,126
AKIO,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,9.2069645,33.96338215223853,5.650163956168202,2,39
AKIO,5_1,Nomad Apartment,9.43,8.903707,24.11168431490237,2.6130185405525057,3,14
AKIO,39_17,Gold Coast Hotel Nha Trang,9.09,8.653346,17.99412727524419,0.7270583106974182,4,7
AKIO,9_14,The Pool Villa Cam Ranh - All Private Pool Villas,8.32,8.726474,15.63574207897166,0.0,5,5
ALAN,3_28,The Costa Nha Trang (The Costa Nha Trang Residences),9.0,8.718234,40.81991594798043,10.0,1,107
ALAN,28_24,InterContinental Residences Nha Trang,9.94,9.1875305,19.104932623703196,0.9753411253795516,2,7
ALAN,39_17,Gold Coast Hotel Nha Trang,9.09,8.662613,18.013397155024485,0.521703417845084,3,7
ALAN,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,8.647988,16.82820823962637,0.029143718225540967,4,6
ALAN,9_14,The Pool Villa Cam Ranh - All Private Pool Villas,8.32,9.352864,16.758083112010212,0.0,5,5
ALEJANDRO,1_4,Panorama Star Beach Nha Trang,9.36,9.1153,48.018108417769255,10.0,1,193
ALEJANDRO,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,9.21578,33.995902448024275,4.65007136017398,2,39
ALEJANDRO,5_1,Nomad Apartment,9.43,9.035985,24.469900977398634,1.0155912932939068,3,14
ALEJANDRO,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,9.1979885,22.85614281350022,0.3998899523336307,4,11
ALEJANDRO,16_15,HANZ Muong Thanh Vien Trieu Condo Hotel,10.0,9.094654,21.80802803396626,0.0,5,10
ALICE,12_8,The Moon Villas (The Trang Villas),8.87,9.719459,43.73571370873537,10.0,1,89
ALICE,23_5,Residence Inn Villa Cam Ranh,9.49,8.801622,32.24528621445689,5.9545723354780105,2,38
ALICE,16_15,HANZ Muong Thanh Vien Trieu Condo Hotel,10.0,8.9358015,21.427116190003826,2.1458259404272795,3,10
ALICE,6_6,Hien Luong Hotel Nha Trang,8.53,8.695887,20.023018883016036,1.6514862744577055,4,9
ALICE,15_29,"Căn hộ 65 m² 1 phòng ngủ, 1 phòng tắm riêng ở Xương Huân (Coastal House Nha Trang)",9.36,8.5570755,15.332221056899275,0.0,5,5
AMIT,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,10.746214,26.70333841236824,10.0,1,11
AMIT,16_15,HANZ Muong Thanh Vien Trieu Condo Hotel,10.0,10.731357,25.73266931170242,8.665401721865104,2,10
AMIT,18_5,Thời Bình Hotel,9.35,10.281066,22.589810766465177,4.344203488586604,3,8
AMIT,28_24,InterContinental Residences Nha Trang,9.94,10.086288,20.973847208763072,2.1223730211712586,4,7
AMIT,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,9.985158,19.430220227154248,0.0,5,6
AN,15_17,Khách Sạn Seana (Seana Hotel),9.41,9.296013,48.325295351064696,10.0,1,180
AN,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,9.332181,34.42529066764009,5.65991844308749,2,39
AN,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,9.3684635,23.279757289789497,2.179881928218891,3,11
AN,28_24,InterContinental Residences Nha Trang,9.94,9.2265415,19.186053720985562,0.9016803906597293,4,7
AN,8_27,Vinpearl Luxury Nha Trang,10.0,9.096219,16.298236639953917,0.0,5,5
ANATOLII,11_21,La Paloma Villa,8.86,9.923024,37.77360392176839,10.0,1,44
ANATOLII,39_17,Gold Coast Hotel Nha Trang,9.09,7.860259,16.344949209601403,0.9554686120613114,2,7
ANATOLII,8_27,Vinpearl Luxury Nha Trang,10.0,8.55662,15.331404272015499,0.5276751213258848,3,5
ANATOLII,17_1,"Chung cư 68 m² 2 phòng ngủ, 2 phòng tắm riêng ở Xương Huân (Baymax Home. Muong Thanh Apartment 2BR Riverview)",9.33,7.8531566,15.281537065105988,0.5066273456171365,4,6
ANATOLII,15_29,"Căn hộ 65 m² 1 phòng ngủ, 1 phòng tắm riêng ở Xương Huân (Coastal House Nha Trang)",9.36,7.858876,14.081215899606054,0.0,5,5
ANDRE,11_11,Citadines Bayfront Nha Trang,9.22,9.628071,50.365484289293605,10.0,1,186
ANDRE,26_7,KHÁCH SẠN và CĂN HỘ AZURA GOLD (AZURA GOLD HOTEL and APARTMENT),9.42,9.440614,45.7320991997318,8.590597519607435,2,126
ANDRE,18_2,Cam Ranh Mystery Villas & Spa,9.02,9.725319,36.802451000819275,5.8743397345739545,3,43
ANDRE,32_4,King Hotel,8.94,9.378894,25.398515382658257,2.4054428404473973,4,14
ANDRE,15_29,"Căn hộ 65 m² 1 phòng ngủ, 1 phòng tắm riêng ở Xương Huân (Coastal House Nha Trang)",9.36,9.761726,17.49066567629345,0.0,5,5
ANDREY,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,10.414867,38.419190373323815,10.0,1,39
ANDREY,2_3,ELITE HOTEL NHA TRANG,9.82,9.981091,28.849062226163596,5.254075610190579,2,17
ANDREY,28_24,InterContinental Residences Nha Trang,9.94,10.379433,21.583423490165387,1.6509710796676502,3,7
ANDREY,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,10.479569,20.39230052152914,1.0602810218975882,4,6
ANDREY,9_14,The Pool Villa Cam Ranh - All Private Pool Villas,8.32,10.187891,18.254250182305473,0.0,5,5
ANDY,1_21,Libra Nha Trang Hotel,9.43,7.135219,35.89327672368373,10.0,1,152
ANDY,12_7,Gran Meliá Nha Trang,9.49,7.259622,30.94544502787194,7.861820459848698,2,70
ANDY,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,7.442663,18.494323259794438,2.4811334330504122,3,11
ANDY,9_14,The Pool Villa Cam Ranh - All Private Pool Villas,8.32,7.1915016,12.885441121002016,0.057284407943588356,4,5
ANDY,8_27,Vinpearl Luxury Nha Trang,10.0,7.1175194,12.752882744132016,0.0,5,5
ANH,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,10.392782,25.82509362666703,10.0,1,11
ANH,18_5,Thời Bình Hotel,9.35,10.335575,22.709579638885305,5.865926746594058,2,8
ANH,28_24,InterContinental Residences Nha Trang,9.94,10.724059,22.300053998199346,5.322514325920191,3,7
ANH,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,10.7888365,20.994106401348198,3.5896114881652723,4,6
ANH,9_14,The Pool Villa Cam Ranh - All Private Pool Villas,8.32,10.207234,18.288908859706396,0.0,5,5
ANNA,29_14,Moonlight Bay Panorama Ocean View,9.68,9.520273,41.103666415827114,10.0,1,74
ANNA,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,9.492265,35.015820400504055,7.481417507984642,2,39
ANNA,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,9.566691,23.77233507290201,2.829912653220777,3,11
ANNA,28_24,InterContinental Residences Nha Trang,9.94,9.719779,20.211712258880944,1.3568592518219527,4,7
ANNA,9_14,The Pool Villa Cam Ranh - All Private Pool Villas,8.32,9.449902,16.931950640690463,0.0,5,5
ANNETTE,15_7,An Lam Retreats Ninh Van Bay,9.34,9.9091425,52.199957137401356,10.0,1,193
ANNETTE,12_7,Gran Meliá Nha Trang,9.49,10.0436,42.812651964286154,7.243742859612552,2,70
ANNETTE,28_24,InterContinental Residences Nha Trang,9.94,10.425008,21.678194333514213,1.0383411304920263,3,7
ANNETTE,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,10.287942,20.019410619690287,0.5512967262385358,4,6
ANNETTE,9_14,The Pool Villa Cam Ranh - All Private Pool Villas,8.32,10.125129,18.141795307857297,0.0,5,5
ANTOANETA,16_7,Khách sạn Grand Gosia (Grand Gosia Hotel),9.34,9.906665,50.70224939542742,10.0,1,166
ANTOANETA,2_6,Golden Nha Trang Hotel,9.7,9.916054,25.434175750975314,2.2862354373537346,2,12
ANTOANETA,39_17,Gold Coast Hotel Nha Trang,9.09,10.095402,20.992797807834854,0.930384402993711,3,7
ANTOANETA,12_17,The Signature Hotel Nha Trang,10.0,9.90384,19.271982897108884,0.40505899576205473,4,6
ANTOANETA,9_14,The Pool Villa Cam Ranh - All Private Pool Villas,8.32,10.015366,17.945126152630777,0.0,5,5
ANTON,6_14,CAM RANH NHA TRANG SEAVIEW RESORT,9.12,9.584381,32.912642072381885,10.0,1,30
ANTON,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,10.944114,27.195100987152955,6.29104900887024,2,11
ANTON,16_15,HANZ Muong Thanh Vien Trieu Condo Hotel,10.0,11.072902,26.551658704382508,5.873650015694367,3,10
ANTON,15_29,"Căn hộ 65 m² 1 phòng ngủ, 1 phòng tắm riêng ở Xương Huân (Coastal House Nha Trang)",9.36,9.833854,17.61990052471377,0.07964646430803224,4,5
ANTON,8_27,Vinpearl Luxury Nha Trang,10.0,9.765329,17.49712135263426,0.0,5,5
AQ,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,10.724286,39.56059857836362,10.0,1,39
AQ,18_4,Rosemary Home @ Bai Dai Beach Nha Trang,9.18,10.123792,31.743090301818775,5.683121845785069,2,22
AQ,3_24,Oasis Nha Trang Hotel,9.16,10.309985,30.885955286154083,5.209806398785509,3,19
AQ,28_24,InterContinental Residences Nha Trang,9.94,10.916913,22.70108246675249,0.69006719043526,4,7
AQ,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,11.023853,21.451428022062526,0.0,5,6
ARA,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,9.645919,35.58263184754073,10.0,1,39
ARA,5_1,Nomad Apartment,9.43,9.75726,26.42315077874447,5.040145143545205,2,14
ARA,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,10.124302,25.157945141615286,4.355036863218373,3,11
ARA,28_24,InterContinental Residences Nha Trang,9.94,9.534016,19.825428213109163,1.4674813580182988,4,7
ARA,9_14,The Pool Villa Cam Ranh - All Private Pool Villas,8.32,9.552284,17.115395741072742,0.0,5,5
ARANG,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,10.24872,25.467112899931937,10.0,1,11
ARANG,16_15,HANZ Muong Thanh Vien Trieu Condo Hotel,10.0,10.240993,24.55682761501228,8.024451236411368,2,10
ARANG,28_24,InterContinental Residences Nha Trang,9.94,10.134974,21.075084973791792,0.46819114526416583,3,7
ARANG,39_17,Gold Coast Hotel Nha Trang,9.09,10.062566,20.92451734774271,0.14142140350788482,4,7
ARANG,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,10.719587,20.859353771445022,0.0,5,6
ARan,2_4,Khu nghỉ dưỡng Amiana Nha Trang (Amiana Resort Nha Trang),9.47,9.843439,51.64876192194676,10.0,1,189
ARan,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,10.217771,37.6921239464161,5.714829209055374,2,39
ARan,4_2,The Sea Luxury Nha Trang Apartment,9.43,10.014196,36.4275022104132,5.326546577219947,3,37
ARan,13_26,Nhà Rosemary Bãi Dài - Căn hộ hướng biển gần sân bay Cam Ranh (Rosemary Home at Bai Dai Beach Nha Trang - Seaview Condo near Int't Cam Ranh Airport),9.2,10.347647,24.812573138306163,1.7603614482548735,4,10
ARan,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,9.80474,19.079142981614982,0.0,5,6
ASHLEY,21_8,Khách sạn Alana Nha Trang (Alana Nha Trang Beach Hotel),9.02,7.864845,40.15746870459773,10.0,1,164
ASHLEY,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,7.9509063,29.329934805714792,5.42700584541879,2,39
ASHLEY,13_26,Nhà Rosemary Bãi Dài - Căn hộ hướng biển gần sân bay Cam Ranh (Rosemary Home at Bai Dai Beach Nha Trang - Seaview Condo near Int't Cam Ranh Airport),9.2,7.854082,18.83326635784989,0.9937522621983843,3,10
ASHLEY,39_17,Gold Coast Hotel Nha Trang,9.09,8.130718,16.907353253653312,0.18034549294034247,4,7
ASHLEY,28_24,InterContinental Residences Nha Trang,9.94,7.9253716,16.480347035776102,0.0,5,7
ATSUSHI,23_25,Khách sạn Quinter Central Nha Trang (Quinter Central Nha Trang Hotel),9.12,9.911122,47.027602734187525,10.0,1,114
ATSUSHI,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,9.7388935,35.925604170825856,5.054510860061256,2,39
ATSUSHI,5_1,Nomad Apartment,9.43,9.815866,26.58185916898832,0.8922522208426674,3,14
ATSUSHI,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,10.5392885,26.189148129402533,0.7173154137154392,4,11
ATSUSHI,16_15,HANZ Muong Thanh Vien Trieu Condo Hotel,10.0,10.250183,24.578865613921238,0.0,5,10
AYE,2_4,Khu nghỉ dưỡng Amiana Nha Trang (Amiana Resort Nha Trang),9.47,8.326784,43.69083679431572,10.0,1,189
AYE,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,8.586121,31.673163892057982,5.656876277515105,2,39
